ID,英文名稱,中文名稱,圖片,更新日期
3140489,acoustic impedance,声阻抗,,2017-07-20
3140490,acoustic insulation material,隔音材料,,2017-07-20
3140491,acoustic mapping,声波成像,,2017-07-20
3140492,acoustic material,声学材料,,2017-07-20
3140493,acoustic measurement,声波量测,,2017-07-20
3140494,acoustic microscopy,声波显微术,,2017-07-20
3140495,acoustic microwave device,声波微波元件,,2017-07-20
3140496,acoustic mode,声模,,2017-07-20
3140497,acoustic nerve,听神经,,2017-07-20
3140498,acoustic neurinoma,听神经鞘瘤,,2017-07-20
3140499,acoustic noise,声波杂讯,,2017-07-20
3140500,acoustic oscillator,声波振荡器,,2017-07-20
3140501,acoustic phonetics,声学语音学,,2017-07-20
3140502,acoustic plate-wave coupler,声波平板波耦合器,,2017-07-20
3140503,acoustic plate-wave oscillator,声波平板波振荡器,,2017-07-20
3140504,acoustic plate-wave transducer,声波平板波转换器,,2017-07-20
3140505,acoustic propagation,声波传播,,2017-07-20
3140506,acoustic pulse,声脉波,,2017-07-20
3140507,acoustic pulse compression,声波脉波压缩,,2017-07-20
3140508,acoustic resistance,声学抵抗,,2017-07-20
3140509,acoustic resonator,声波共振器,,2017-07-20
3140510,acoustic scattering,声波散射,,2017-07-20
3140511,acoustic sensing,声波感测,,2017-07-20
3140512,acoustic sensor array,声波感测阵列,,2017-07-20
3140513,acoustic shadow,声学阴影,,2017-07-20
3140514,acoustic signal,声学讯号,,2017-07-20
3140515,acoustic signal detection,声波讯号侦测,,2017-07-20
3140516,acoustic signal processing,声波讯号处理,,2017-07-20
3140517,acoustic surface wave,声面波,,2017-07-20
3140518,acoustic surface wave detector,声面波侦测器,,2017-07-20
3140519,acoustic surface wave waveguide,声面波波导,,2017-07-20
3140520,acoustic surface-wave convolution,声面波卷积,,2017-07-20
3140521,acoustic surface-wave correlator,声面波关联器,,2017-07-20
3140522,acoustic surface-wave coupler,声面波耦合器,,2017-07-20
3140523,acoustic surface-wave delay line,声面波延迟线,,2017-07-20
3140524,acoustic surface-wave device,声面波元件,,2017-07-20
3140525,acoustic surface-wave device fabrication,声面波元件制程,,2017-07-20
3140526,acoustic surface-wave filter,声面波滤波器,,2017-07-20
3140527,acoustic surface-wave measurement,声面波量测,,2017-07-20
3140528,acoustic surface-wave memory,声面波记忆体,,2017-07-20
3140529,acoustic surface-wave resonator,声面波共振器,,2017-07-20
3140530,acoustic surface-wave signal processing,声面波讯号处理,,2017-07-20
3140531,acoustic surface-wave transducer,声面波转换器,,2017-07-20
3140532,acoustic tomography,声学层析术,,2017-07-20
3140533,acoustic transducer,声波转换器,,2017-07-20
3140534,acoustic transfer impedance,声转移阻抗,,2017-07-20
3140535,acoustic transient,声波暂态,,2017-07-20
3140536,acoustic trauma,听力外伤,,2017-07-20
3140537,acoustic treatment,声学处理,,2017-07-20
3140538,acoustic variables measurement,声波变数量测,,2017-07-20
3140539,acoustic velocity,声速,,2017-07-20
3140540,acoustic vowel space area,母音声学空间面积,,2017-07-20
3140541,acoustic wave,声波,,2017-07-20
3140542,acoustic wave device,声波元件,,2017-07-20
3140543,acoustic wave effect,声波效应,,2017-07-20
3140544,acoustic wave propagation,声波传播,,2017-07-20
3140545,acoustic waveguide,声波导,,2017-07-20
3140546,acoustical area-effect,声学面积效果,,2017-07-20
3140547,acoustical feadback,声反馈,,2017-07-20
3140548,acoustical holography,声全像术,,2017-07-20
3140549,acoustical performance,声学性能,,2017-07-20
3140550,acoustical property,声响特性,,2017-07-20
3140551,acoustic-beam focusing,声束聚焦,,2017-07-20
3140552,acoustics,声学,,2017-07-20
3140553,acoustics of musical instrument,乐器声学,,2017-07-20
3140554,acoustoelectric device,声电元件,,2017-07-20
3140555,acoustoelectric effect,声电效应,,2017-07-20
3140556,acoustoelectric material,声电材料,,2017-07-20
3140557,acousto-electrooptic modulator,声电光调变器,,2017-07-20
3140558,acoustooptic convolution,声光卷积,,2017-07-20
3140559,acoustooptic correlator,声光关联器,,2017-07-20
3140560,acoustooptic coupler,声光耦合器,,2017-07-20
3140561,acoustooptic deflector,声光偏转器,,2017-07-20
3140562,acoustooptic device,声光元件,,2017-07-20
3140563,acoustooptic diffraction,声光绕射,,2017-07-20
3140564,acoustooptic effect,声光效应,,2017-07-20
3140565,acoustooptic filter,声光滤波器,,2017-07-20
3140566,acoustooptic interaction,声光相互作用,,2017-07-20
3140567,acoustooptic material,声光材料,,2017-07-20
3140568,acoustooptic measurement,声光量测,,2017-07-20
3140569,acoustooptic memory,声光记忆体,,2017-07-20
3140570,acoustooptic mode coupling,声光模耦合,,2017-07-20
3140571,acoustooptic modulation,声光调变,,2017-07-20
3140572,acoustooptic modulator,声光调变器,,2017-07-20
3140573,acoustooptic Q-switching,声光Q开关,,2017-07-20
3140574,acoustooptic scanning,声光扫瞄,,2017-07-20
3140575,acoustooptic signal processing,声光讯号处理,,2017-07-20
3140576,acoustooptic switch,声光开关,,2017-07-20
3140577,acoustooptic transducer,声光转换器,,2017-07-20
3140578,acoustooptic tunable filter,声光可调滤波器,,2017-07-20
3140579,acousto-optical effect,声光效应,,2017-07-20
3140580,acousto-optical filter,声光滤波器,,2017-07-20
3140581,acousto-optical modulation,声光调变,,2017-07-20
3140582,acousto-optical switch,声光开关,,2017-07-20
3140583,acoustooptics,声光学,,2017-07-20
3140584,action potential,神经活动电位,,2017-07-20
3140585,activation-pulse generator,启动脉冲产生器,,2017-07-20
3140586,active ac coupler,主动交流偶合器,,2017-07-20
3140587,active antenna,主动天线,,2017-07-20
3140588,active bias circuit,主动偏压电路,,2017-07-20
3140589,active circuit,主动电路,,2017-07-20
3140590,active device,主动元件,,2017-07-20
3140591,active distributed network,主动分布网路,,2017-07-20
3140592,active filter,主动滤波器,,2017-07-20
3140593,active noise control,主动式噪音控制,,2017-07-20
3140594,active noise control system,主动式噪音控制系统,,2017-07-20
3140595,active transducer,主动转换器,,2017-07-20
3140596,active-RC filter,主动电阻电容滤波器,,2017-07-20
3140597,actuator,驱动器；致动器；制动器,,2017-07-20
3140598,adaptive filter,适应式滤波器,,2017-07-20
3140599,adaptive noice canceling{=ANC},适应式噪音消除,,2017-07-20
3140600,adder,加法器,,2017-07-20
3140601,adding curve,声音相加曲线,,2017-07-20
3140602,adhesive noise,附著噪音,,2017-07-20
3140603,adjustable resistance,可调式电阻,,2017-07-20
3140604,adjustment,调整,,2017-07-20
3140605,admittance,导纳,,2017-07-20
3140606,admittance measurement,导纳量测,,2017-07-20
3140607,aeroacoustics,空气声学,,2017-07-20
3140608,aerodynamics,空气动力学,,2017-07-20
3140609,affricate,塞擦音,,2017-07-20
3140610,air borne sound insulation,空气音隔音,,2017-07-20
3140611,air conduction,气传导,,2017-07-20
3140612,air pump noise,气泵噪音,,2017-07-20
3140613,air suspension,空气悬吊式,,2017-07-20
3140614,airborne sound,空气音,,2017-07-20
3140615,airborne-sound-insulation rating-curve,隔音基准曲线,,2017-07-20
3140616,aircraft day night average sound level{=DNL},航空噪音日夜音量,,2017-07-20
3140617,aircraft noise,航空噪音,,2017-07-20
3140618,aircraft noise zone,航空噪音管制区,,2017-07-20
3140619,airflow resistance,气流阻,,2017-07-20
3140620,airflow resistivity,气流阻率,,2017-07-20
3140621,airspace,空腔,,2017-07-20
3140622,aliasing,假像,,2017-07-20
3140623,aliasing distortion,频率交叠怪异扭曲,,2017-07-20
3140624,allophone,同位音,,2017-07-20
3140625,allowable daily exposure,每日容许暴露量,,2017-07-20
3140626,all-pass circuit,全通电路,,2017-07-20
3140627,all-pass filter,全通滤波器,,2017-07-20
3140628,all-pass network,全通网路,,2017-07-20
3140629,all-pole system,全极点系统,,2017-07-20
3140630,alternating current,交流电流,,2017-07-20
3140631,alveolar,齿龈音,,2017-07-20
3140632,alveolar lateral,齿槽边音,,2017-07-20
3140633,alveolar nasal,齿槽鼻音,,2017-07-20
3140634,alveolar ridge,齿龈,,2017-07-20
3140635,alveolar stop,齿龈塞音,,2017-07-20
3140636,alveopalatal,龈颚音,,2017-07-20
3140637,AM broadcast receiver,调幅广播接收器,,2017-07-20
3140638,AM broadcasting,调幅广播,,2017-07-20
3140639,AM communication,调幅通讯,,2017-07-20
3140640,AM noise,调幅杂讯,,2017-07-20
3140641,AM receiver,调幅接收器,,2017-07-20
3140642,AM/QAM system,调幅/正交调幅系统,,2017-07-20
3140643,AM{amplitude modulation},调幅,,2017-07-20
3140644,ambient noise,环境噪音,,2017-07-20
3140645,ammeter,安培计,,2017-07-20
3140646,amplification,放大,,2017-07-20
3140647,amplification factor,放大因数,,2017-07-20
3140648,amplified spontaneous emission,放大自发射,,2017-07-20
3140649,amplified spontaneous emission noise,放大自发放射杂讯,,2017-07-20
3140650,amplified spontaneous emission spectrum,放大自发放射频谱,,2017-07-20
3140651,amplifier,放大器,,2017-07-20
3140652,amplifier distortion,放大器失真,,2017-07-20
3140653,amplifier noise,放大器杂讯,,2017-07-20
3140654,amplifier placement,放大器配置,,2017-07-20
3140655,amplifier technique,放大器技术,,2017-07-20
3140656,amplifier transient,放大器暂态,,2017-07-20
3140657,amplifying system,扩音系统,,2017-07-20
3140658,amplitude,振幅,,2017-07-20
3140659,amplitude absolute average value,振幅绝对平均值,,2017-07-20
3140660,amplitude control,振幅控制,,2017-07-20
3140661,amplitude demodulation,振幅解调,,2017-07-20
3140662,amplitude distortion,振幅失真,,2017-07-20
3140663,amplitude envelope,振幅轮廓,,2017-07-20
3140664,amplitude estimation,振幅估计；振幅估算,,2017-07-20
3140665,amplitude histogram,振幅柱状图；振幅长条图,,2017-07-20
3140666,amplitude modulation,调幅,,2017-07-20
3140667,amplitude noise,振幅杂讯,,2017-07-20
3140668,amplitude of frication,摩擦音振幅,,2017-07-20
3140669,amplitude of resonance,共振幅,,2017-07-20
3140670,amplitude of vibration,振幅,,2017-07-20
3140671,amplitude peak value,振幅峰值,,2017-07-20
3140672,amplitude peak-to-peak value,振幅峰峰值,,2017-07-20
3140673,amplitude perturbation quotient{=APQ},振幅扰动商数,,2017-07-20
3140674,amplitude resonance,振幅共振,,2017-07-20
3140675,amplitude root-mean-square value,振幅方均根值,,2017-07-20
3140676,amplitude separation,[振]幅分离,,2017-07-20
3140677,amplitude spectrum,振幅频谱,,2017-07-20
3140678,amplitude-change Signalling,幅变讯号,,2017-07-20
3140679,amplitude-frequency response characteristic,幅频响应特性,,2017-07-20
3140680,am-pm coefficient,幅调-相调系数,,2017-07-20
3140681,am-pm conversion,幅调-相调转变,,2017-07-20
3140682,analog,类比,,2017-07-20
3140683,analog and A/D circuit techniques,类比和类比/数位电路技术,,2017-07-20
3140684,analog and digital frequency dividers,类比和数位分频器,,2017-07-20
3140685,analog and hybrid computers system,类比和混合式电脑系统,,2017-07-20
3140686,analog and hybrid computing techniques,类比和混合计算术,,2017-07-20
3140687,analog array processor,类比阵列处理器,,2017-07-20
3140688,analog base-band filter,类比基频滤波器,,2017-07-20
3140689,analog BiCMOS,类比双载子互补式金氧半导体,,2017-07-20
3140690,analog channel,类比通道,,2017-07-20
3140691,analog circuit,类比电路,,2017-07-20
3140692,analog circuit modeling,类比电路模式化,,2017-07-20
3140693,analog circuit simulation,类比电路模拟,,2017-07-20
3140694,analog circuit technique,类比电路技术,,2017-07-20
3140695,analog CMOS,类比互补式金属氧化物半导体,,2017-07-20
3140696,analog CMOS for baseband receivers,类比CMOS基频接收器,,2017-07-20
3140697,analog complex filter,类比复合滤波器,,2017-07-20
3140698,analog computational circuit,类比计算电路,,2017-07-20
3140699,analog computer,类比电脑,,2017-07-20
3140700,analog computer circuit,类比电脑电路,,2017-07-20
3140701,analog- digital converter,类比数位转换器,,2017-07-20
3140702,analog fiber-optic link,类比光纤链路,,2017-07-20
3140703,analog filter,类比滤波器,,2017-07-20
3140704,analog modulation,类比调变,,2017-07-20
3140705,analog multiplier,类比乘法器；类比倍乘器,,2017-07-20
3140706,analog nonvolatile memory,类比非挥发记忆体,,2017-07-20
3140707,analog optical communication,类比光学通讯,,2017-07-20
3140708,analog optical system,类比光学系统,,2017-07-20
3140709,analog oscillator,类比振荡器,,2017-07-20
3140710,analog parallel circuit,类比平行电路,,2017-07-20
3140711,analog performance,类比绩效；类比成效,,2017-07-20
3140712,analog pin,类比接脚,,2017-07-20
3140713,analog polyphase filter,类比多相滤波器,,2017-07-20
3140714,analog power IC`s,类比功率积体电路,,2017-07-20
3140715,analog processing circuit,类比处理电路,,2017-07-20
3140716,analog processor,类比处理器,,2017-07-20
3140717,analog RF-CMOS,类比射频互补式金属氧化物半导体,,2017-07-20
3140718,analog shift register,类比移位暂存器,,2017-07-20
3140719,analog short-term storage,类比短期储存,,2017-07-20
3140720,analog signal,类比讯号,,2017-07-20
3140721,analog signal processing,类比讯号处理,,2017-07-20
3140722,analog signal processing circuit,类比讯号处理电路,,2017-07-20
3140723,analog simulation,类比模拟,,2017-07-20
3140724,analog storage circuit,类比储存电路,,2017-07-20
3140725,analog system fault diagnosis,类比系统错误诊断,,2017-07-20
3140726,analog system testing,类比系统测试,,2017-07-20
3140727,analog transmission,类比传输,,2017-07-20
3140728,analog versus digital filter,类比对数位滤波器,,2017-07-20
3140729,analog video transmission,类比视讯传输,,2017-07-20
3140730,analog Viterbi decoder,类比腓特比解码器,,2017-07-20
3140731,analog VLSI design,类比超大型积体电路设计,,2017-07-20
3140732,analog VLSI implementation,类比超大型积体电路实现,,2017-07-20
3140733,analog VLSI neural network,类比超大型积体电路神经网路,,2017-07-20
3140734,analog-digital integrated circuit,类比-数位积体电路,,2017-07-20
3140735,analog-digital mixed circuit,类比-数位混合电路,,2017-07-20
3140736,analog-RF application,类比射频应用,,2017-07-20
3140737,analysis lattice structure,分析格状结构图,,2017-07-20
3140738,analysis window,分析视窗,,2017-07-20
3140739,analytic signal,解析讯号,,2017-07-20
3140740,a-narrow bandwidth,a-窄频宽,,2017-07-20
3140741,ANC{adaptive noice canceling},适应式噪音消除,,2017-07-20
3140742,anditory fatigue,听觉疲劳,,2017-07-20
3140743,anechoic chamber,无响室,,2017-07-20
3140744,anechoic room,无响室,,2017-07-20
3140745,angular frequency,角频率,,2017-07-20
3140746,angular velocity,角速度,,2017-07-20
3140747,annoyance,烦扰度,,2017-07-20
3140748,antenna,天线,,2017-07-20
3140749,antenna directivity diagram,天线指向性图,,2017-07-20
3140750,antenna efficiency,天线效率,,2017-07-20
3140751,antenna gain,天线增益,,2017-07-20
3140752,antenna resistance,天线电阻,,2017-07-20
3140753,anti-aliasing,反杂讯,,2017-07-20
3140754,anti-aliasing filter,去假象滤波器,,2017-07-20
3140755,anticipatory coarticulation,预期性共构,,2017-07-20
3140756,antiformant,反共振峰,,2017-07-20
3140757,antinode,反节点、波腹,,2017-07-20
3140758,antiresonance,反共振,,2017-07-20
3140759,aperiodic sound source,非周期波声源,,2017-07-20
3140760,aperiodic wave,非周期波,,2017-07-20
3140761,apical,舌尖音,,2017-07-20
3140762,apical constriction,顶部阻塞,,2017-07-20
3140763,apical vowel,舌尖母音,,2017-07-20
3140764,apparent loudness,明显响度,,2017-07-20
3140765,apparent sound insulation,视隔音性能,,2017-07-20
3140766,apparent sound reduction index,视隔音指标,,2017-07-20
3140767,approximant,接近音,,2017-07-20
3140768,architectural acoustics,建筑声学,,2017-07-20
3140769,area moment of inertia,面积转动惯量,,2017-07-20
3140770,articulation,明了度,,2017-07-20
3140771,articulation index,明了度指数,,2017-07-20
3140772,articulation rate,构音速度,,2017-07-20
3140773,articulation time,构音时间,,2017-07-20
3140774,articulators,发音器官,,2017-07-20
3140775,articulatory gesture,构音动作姿势,,2017-07-20
3140776,articulatory movements,构音动作,,2017-07-20
3140777,articulatory phonetic,发音语音学,,2017-07-20
3140778,Articulatory Synthesis Program{=ASY},构音合成程式,,2017-07-20
3140779,artificial ear,人造耳,,2017-07-20
3140780,artificial reverberation,人工混音,,2017-07-20
3140781,aspirated stop,送气的塞音,,2017-07-20
3140782,aspiration,送气,,2017-07-20
3140783,assimilation,同化作用,,2017-07-20
3140784,asymmetric vibration,不对称振动,,2017-07-20
3140785,attenuation,衰减,,2017-07-20
3140786,attenuation constant,衰减常数,,2017-07-20
3140787,attenuation equalizer,等衰减器,,2017-07-20
3140788,attenuation rate,减弱率,,2017-07-20
3140789,attenuator,衰减器,,2017-07-20
3140790,audible frequency,可听闻频率,,2017-07-20
3140791,audible sound,可听闻音,,2017-07-20
3140792,audio,音频,,2017-07-20
3140793,audio amplifier,音频放大器,,2017-07-20
3140794,audio analyzer,音频分析仪,,2017-07-20
3140795,audio coding,音频编码,,2017-07-20
3140796,audio equipment,音频设备,,2017-07-20
3140797,audio frequency,音频,,2017-07-20
3140798,audio oscillator,音频振荡器,,2017-07-20
3140799,audio output,音频输出,,2017-07-20
3140800,audio signal,音频讯号；声音讯号,,2017-07-20
3140801,audio signal processing,音频讯号处理,,2017-07-20
3140802,audio system,音频系统；声音系统,,2017-07-20
3140803,audio tape recorder,音带录音器,,2017-07-20
3140804,audio-frequency amplifier,音频放大器,,2017-07-20
3140805,audio-frequency oscillator,音频振荡器,,2017-07-20
3140806,audiogram,听力图,,2017-07-20
3140807,audiology,听力学,,2017-07-20
3140808,audiometer,听力计,,2017-07-20
3140809,audiometric calibration,听力测定校正,,2017-07-20
3140810,audiometric room,听力测定室,,2017-07-20
3140811,audiometry,听力检查,,2017-07-20
3140812,audition,听力,,2017-07-20
3140813,auditory brain stem response,听性脑干反应,,2017-07-20
3140814,auditory enhancement theory,听觉加强理论,,2017-07-20
3140815,auditory evoked electric response,音响刺激性脑波电气反应,,2017-07-20
3140816,auditory evoked response,听性诱发反应,,2017-07-20
3140817,auditory fatigue,听觉疲劳；听力疲劳,,2017-07-20
3140818,auditory level,听力等级,,2017-07-20
3140819,auditory nerve,听觉神经,,2017-07-20
3140820,auditory phonetics,听觉语音学,,2017-07-20
3140821,auditory processing,听觉处理,,2017-07-20
3140822,auditory system,听觉系统,,2017-07-20
3140823,aural acoustics admittance instrument,人耳声导纳仪,,2017-07-20
3140824,aural acoustics impedance instrument,人耳声阻抗仪,,2017-07-20
3140825,aural signal,声讯,,2017-07-20
3140826,aural transmitter,声讯发射机,,2017-07-20
3140827,auto correlation function,自相关函数,,2017-07-20
3140828,auto power spectral density｛=PSD｝function,自身功率频谱密度函数,,2017-07-20
3140829,auto-collimating theodolite,自动对准经纬仪,,2017-07-20
3140830,automatic decision threshold control,自动决定临限控制,,2017-07-20
3140831,automatic frequency control,自动频率控制,,2017-07-20
3140832,automatic gain control,自动增益控制,,2017-07-20
3140833,automatic gain control switch,自动增益控制开关,,2017-07-20
3140834,automatic level control,自动位准控制,,2017-07-20
3140835,automatic level controlled crystal oscillator,自动位准控制晶体振荡器,,2017-07-20
3140836,automatic optical inspection,自动光学检视,,2017-07-20
3140837,automatic phase control,自动相位控制,,2017-07-20
3140838,automatic speech recognition{=ASR},自动语音辨识,,2017-07-20
3140839,automatic test equipment,自动测试装置,,2017-07-20
3140840,automatic test software,自动测试软体,,2017-07-20
3140841,automatic testing,自动测试,,2017-07-20
3140842,automatic tuning control,自动调谐控制,,2017-07-20
3140843,automatic volume control,自动音量控制,,2017-07-20
3140844,automatic-answer back unit,自动回答器,,2017-07-20
3140845,automatic-brightness control,自动亮度控制,,2017-07-20
3140846,autospectrum,自乘频谱,,2017-07-20
3140847,autotransformer,自耦变压器,,2017-07-20
3140848,auxiliary MOSFET,辅助金氧半场效电晶体,,2017-07-20
3140849,availability,可用度,,2017-07-20
3140850,available power,可用功率,,2017-07-20
3140851,avalanche buildup time,雪崩增长时间,,2017-07-20
3140852,avalanche current,雪崩电流,,2017-07-20
3140853,avalanche device,雪崩元件,,2017-07-20
3140854,avalanche diode,雪崩二极体,,2017-07-20
3140855,avalanche diode amplifier,雪崩二极体放大器,,2017-07-20
3140856,avalanche diode circuit,雪崩二极体电路,,2017-07-20
3140857,avalanche diode microwave amplifier,雪崩二极体微波放大器,,2017-07-20
3140858,avalanche diode oscillator,雪崩二极体震荡器,,2017-07-20
3140859,avalanche excess noise,超越雪崩杂讯,,2017-07-20
3140860,avalanche noise,雪崩杂讯,,2017-07-20
3140861,avalanche photodetector,雪崩光侦测器,,2017-07-20
3140862,avalanche photodiode,雪崩光电二极体,,2017-07-20
3140863,avalanche snapback breakdown,突发雪崩破坏,,2017-07-20
3140864,avalanche transistor,雪崩电晶体,,2017-07-20
3140865,avalanche transistor circuit,雪崩电晶体电路,,2017-07-20
3140866,avalanche voltage,雪崩电压,,2017-07-20
3140867,avalanche-region operation,雪崩范围操作,,2017-07-20
3140868,aveolar-palatal,齿槽硬颚,,2017-07-20
3140869,average detector,平均值检波器,,2017-07-20
3140870,average sound pressure level,平均声压位准,,2017-07-20
3140871,average surface velocity level,平均表面振动速度位准,,2017-07-20
3140872,A-weighted sound pressure level,A加权声压位准,,2017-07-20
3140873,A-Weighting,A加权,,2017-07-20
3140874,axial vibration,轴向振动,,2017-07-20
3140875,babble,混串音,,2017-07-20
3140876,back tongue constriction,舌后紧缩,,2017-07-20
3140877,back vowel,后母音,,2017-07-20
3140878,background noise,背景噪音,,2017-07-20
3140879,background noise level,背景噪音位准,,2017-07-20
3140880,backward masking,反向遮罩,,2017-07-20
3140881,band noise,带域噪音,,2017-07-20
3140882,band pass filter,带通滤波器,,2017-07-20
3140883,band pressure level,频带压力位准；频带压级,,2017-07-20
3140884,band reject filter,带拒滤波器; 频带拒绝滤波器,,2017-07-20
3140885,band sound power level,频带声功率位准,,2017-07-20
3140886,band sound pressure level,频带声音位准,,2017-07-20
3140887,band width,带宽,,2017-07-20
3140888,band width of masker,带宽遮罩；频宽遮罩,,2017-07-20
3140889,bandpass,带通,,2017-07-20
3140890,bandpass filter,带通滤波器,,2017-07-20
3140891,bandpass IF filter,带通中频滤波器,,2017-07-20
3140892,bandpass sigma-delta modulation,带通三角波调变,,2017-07-20
3140893,band-rejection filter,带拒滤波器,,2017-07-20
3140894,bands of energy,能量频带,,2017-07-20
3140895,bandspreading,频带扩展,,2017-07-20
3140896,bandstop,带止,,2017-07-20
3140897,bandstop filter,带止滤波器,,2017-07-20
3140898,bandwidth,频带宽度,,2017-07-20
3140899,bandwidth adjusting,频宽调整,,2017-07-20
3140900,bandwidth allocation,频宽分配,,2017-07-20
3140901,bandwidth collapse,频宽崩溃,,2017-07-20
3140902,bandwidth efficiency,频宽效率,,2017-07-20
3140903,bandwidth enhancement,频宽加强,,2017-07-20
3140904,bandwidth guarantee,频宽保证,,2017-07-20
3140905,bandwidth limitation,频宽限制,,2017-07-20
3140906,bar axial vibration,杆轴向振动,,2017-07-20
3140907,Bark scale,巴克量度,,2017-07-20
3140908,barrier,隔音墙,,2017-07-20
3140909,base band,原始频带,,2017-07-20
3140910,base band analysis,基频带分析,,2017-07-20
3140911,base excitation,基座激振,,2017-07-20
3140912,baseband amplifier,基频带放大器,,2017-07-20
3140913,baseband frequency,基带频率,,2017-07-20
3140914,baseband transmitter,基频带传输器,,2017-07-20
3140915,baseline audiogram,基准听力图,,2017-07-20
3140916,basilar membrane,基底板,,2017-07-20
3140917,B-duration,压力包络持续时间,,2017-07-20
3140918,beaming,放射现象,,2017-07-20
3140919,beat,拍,,2017-07-20
3140920,beating,重击,,2017-07-20
3140921,beating frequency,重击频率,,2017-07-20
3140922,beating tone,拍打音,,2017-07-20
3140923,Bel,贝{单位},,2017-07-20
3140924,bending moment,弯曲力矩,,2017-07-20
3140925,bending vibration,弯曲振动,,2017-07-20
3140926,bending wave,弯曲波,,2017-07-20
3140927,biasing,偏压；偏流,,2017-07-20
3140928,BiCMOS,双极互补式金氧半场效电晶体,,2017-07-20
3140929,BiCMOS analog IC,BiCMOS 类比积体电路,,2017-07-20
3140930,BiCMOS analog integrated circuit,BiCMOS 类比积体电路,,2017-07-20
3140931,BiCMOS digital circuit,BiCMOS 数位电路,,2017-07-20
3140932,BiCMOS integrated circuit,BiCMOS 积体电路,,2017-07-20
3140933,BiCMOS logic circuit,BiCMOS 逻辑电路,,2017-07-20
3140934,BiCMOS memory circuit,BiCMOS 记忆体电路,,2017-07-20
3140935,BiCMOS memory integrated circuit,BiCMOS 记忆体积体电路,,2017-07-20
3140936,BiCMOS operational amplifier,BiCMOS 运算放大器,,2017-07-20
3140937,BiCMOS pipelined system,BiCMOS 管线系统,,2017-07-20
3140938,BiCMOS RF integrated circuit,BiCMOS 射频积体电路,,2017-07-20
3140939,BiCMOS technology,BiCMOS 技术,,2017-07-20
3140940,BiCMOS-PJFET technology,BiCMOS 正接合场效电晶体技术,,2017-07-20
3140941,bifurcation,分岔,,2017-07-20
3140942,bifurcation parameter,分岔参数,,2017-07-20
3140943,bilabial,双唇音,,2017-07-20
3140944,binaural hearing,双耳听觉,,2017-07-20
3140945,binaural listening,双耳聆听,,2017-07-20
3140946,binaural localization,双耳定位,,2017-07-20
3140947,binaural loudness,双耳响度,,2017-07-20
3140948,binaural loudness summation,双耳响度加成,,2017-07-20
3140949,binaural masking-level difference,双耳遮蔽位准差,,2017-07-20
