ID,英文名稱,中文名稱,圖片,更新日期
3814633,American Statistical Association,美国统计学会,,2023-01-17
3814634,analogy,类比；类推,,2023-01-17
3814635,analysis of covarience,共变数分析,,2023-01-17
3814636,analysis of patterns of pupil response,学生反应样式分析,,2023-01-17
3814637,analysis of variance,变异数分析,,2023-01-17
3814638,analytic geometry,解析几何,,2023-01-17
3814639,analytic method,分析法,,2023-01-17
3814640,analytical study of teaching,教学分析研究,,2023-01-17
3814641,anchor effect,定锚效应,,2023-01-17
3814642,anchor test study,定锚测验研究,,2023-01-17
3814643,anecdotal form,轶事纪录表,,2023-01-17
3814644,anecdotal method,轶事法,,2023-01-17
3814645,anomalies,异例,,2023-01-17
3814646,anxiety scale,焦虑量表,,2023-01-17
3814647,anxiety scale questionnaire,焦虑问卷,,2023-01-17
3814648,applied mathematics,应用数学,,2023-01-17
3814649,applied psychology,应用心理学,,2023-01-17
3814650,applied research,应用研究,,2023-01-17
3814651,applied science,应用科学,,2023-01-17
3814652,applied statistics,应用统计学,,2023-01-17
3814653,apprenticeship,师徒制；学徒制,,2023-01-17
3814654,approximation,近似法,,2023-01-17
3814655,approximation to the true mode,真实象数近似法,,2023-01-17
3814656,aptitude,性向,,2023-01-17
3814657,aptitude strategy,性向策略,,2023-01-17
3814658,aptitude test,性向测验,,2023-01-17
3814659,aptitude-treatment interaction,性向处理-交互作用,,2023-01-17
3814660,Arabic numerals,阿拉伯数字,,2023-01-17
3814661,area learning center,地区学习中心,,2023-01-17
3814662,argument,论点,,2023-01-17
3814663,argumentation,论证,,2023-01-17
3814664,Aristotelian philosophy,亚里斯多德哲学,,2023-01-17
3814665,arithmetic,算术,,2023-01-17
3814666,arithmetic concepts inventory,算术概念量表,,2023-01-17
3814667,arithmetic curriculum,算术课程,,2023-01-17
3814668,arithmetic division,算术除法,,2023-01-17
3814669,arithmetic expression,算术式,,2023-01-17
3814670,arithmetic function,算术函数,,2023-01-17
3814671,arithmetic mean,算术平均数,,2023-01-17
3814672,arithmetic series,算术级数；等差级数,,2023-01-17
3814673,arithmetic unit,算术单位；算术单元,,2023-01-17
3814674,artificial intelligence,人工智慧,,2023-01-17
3814675,assertion intensity,肯定强度,,2023-01-17
3814676,assertive behavior,肯定行为,,2023-01-17
3814677,assessment,评量,,2023-01-17
3814678,assessment center,评量中心,,2023-01-17
3814679,assessment of perceptual development,知觉发展评量,,2023-01-17
3814680,assimilation,同化,,2023-01-17
3814681,assimilation illusion,同化错觉,,2023-01-17
3814682,assimilative learning,同化学习,,2023-01-17
3814683,association by contiguity,接近联想,,2023-01-17
3814684,association by contrast,对比联想,,2023-01-17
3814685,association by similarity,类似联想,,2023-01-17
3814686,Association for Science Education,科学教育学会,,2023-01-17
3814687,association test,联想测验,,2023-01-17
3814688,association time,联想时间,,2023-01-17
3814689,associationism,联结论,,2023-01-17
3814690,associative law,结合律,,2023-01-17
3814691,associative learning,联结式学习,,2023-01-17
3814692,associative method of teaching,联想教学法,,2023-01-17
3814693,assumption,假定；假设,,2023-01-17
3814694,asymptote,渐进线,,2023-01-17
3814695,atomic structure,原子结构,,2023-01-17
3814696,atomic theory,原子(学)说；原子(理)论,,2023-01-17
3814697,attitude interest analysis test,态度兴趣分析测验,,2023-01-17
3814698,attitude inventory,态度量表,,2023-01-17
3814699,attitude measure,态度测量,,2023-01-17
3814700,attitude problem questionnaire,态度问题问卷,,2023-01-17
3814701,attitude scale,态度量表,,2023-01-17
3814702,attitude test,态度测验,,2023-01-17
3814703,attitude toward science,对科学的态度,,2023-01-17
3814704,attribute,属性,,2023-01-17
3814705,attribution study,归因研究,,2023-01-17
3814706,attribution theory,归因(学)说；归因(理)论,,2023-01-17
3814707,Ausubel,奥斯贝,,2023-01-17
3814708,autonomy attitudes inventory,自主态度量表,,2023-01-17
3814709,aviation education,航空教育,,2023-01-17
3814710,axiomatic geometry,公理化几何学,,2023-01-17
3814711,axioms,公理,,2023-01-17
3814712,backward association,逆向联想,,2023-01-17
3814713,backward conditioning,逆向制约,,2023-01-17
3814714,base-ten system,十进位系统,,2023-01-17
3814715,basic concept,基本概念,,2023-01-17
3814716,basic skill,基本技能,,2023-01-17
3814717,behavior,行为,,2023-01-17
3814718,behavior change,行为改变,,2023-01-17
3814719,behavior objective,行为目标,,2023-01-17
3814720,behavior pattern,行为组型,,2023-01-17
3814721,behavior preference inventory,行为偏好量表,,2023-01-17
3814722,behavior rating scale,行为评定量尺(表),,2023-01-17
3814723,behavioral objectives,行为目标,,2023-01-17
3814724,behaviorism,行为主义,,2023-01-17
3814725,binary arithmetic,二进位算术,,2023-01-17
3814726,binary number,二进位数,,2023-01-17
3814727,biographical inventories,传记量表,,2023-01-17
3814728,Biological Science Curriculum Study{=BSCS},生物科学课程研究,,2023-01-17
3814729,biology achievement test,生物科成就测验,,2023-01-17
3814730,biology attitude assessment scale,生物科态度量表,,2023-01-17
3814731,biology classroom activities checklist,生物科教室活动检核表,,2023-01-17
3814732,biology laboratory activities checklist,生物实验室活动检核表,,2023-01-17
3814733,biology teacher behavior inventory,生物教师行为量表,,2023-01-17
3814734,Bloom's taxonomy,布鲁姆分类法,,2023-01-17
3814735,brainstorming,脑力激荡(术),,2023-01-17
3814736,Brophy Good dyadic coding system,布古二氏成对编码系统,,2023-01-17
3814737,Brophy Good dyadic interaction system,布古二氏成对互动系统,,2023-01-17
3814738,Brown concept test,布朗概念测验,,2023-01-17
3814739,Brown-Holtzman survey study habits,鲍赫二氏学习习惯调查表,,2023-01-17
3814740,Burnnet reading survey test,柏奈阅读调查测验,,2023-01-17
3814741,Buros personality test and review,布洛斯人格测验及评论,,2023-01-17
3814742,California Achivement Test{=CAT},加州成就测验,,2023-01-17
3814743,capability,能力；才能,,2023-01-17
3814744,capacity,潜能；容量,,2023-01-17
3814745,cardinal number,基数,,2023-01-17
3814746,cardinality principle,基数原则,,2023-01-17
3814747,career awareness,生涯觉知,,2023-01-17
3814748,cartesian coordinates,笛卡儿坐标,,2023-01-17
3814749,cartesian product,笛卡儿乘积；组合型,,2026-05-26
3814750,cartesian product/combination,笛卡儿乘积/组合(型),,2023-01-17
3814751,case,个案,,2023-01-17
3814752,case project,个案专题研究,,2023-01-17
3814753,case record,个案记录,,2023-01-17
3814754,case study,个案研究,,2023-01-17
3814755,catechism,问答教学法,,2023-01-17
3814756,categorial test,类目测验；归类测验,,2023-01-17
3814757,causal law,因果律,,2023-01-17
3814758,causal relation,因果关系,,2023-01-17
3814759,causal theory,因果学说,,2023-01-17
3814760,causality,因果性,,2023-01-17
3814761,ceiling effect,天花板效应,,2023-01-17
3814762,center for cognitive learning,认知学习中心,,2023-01-17
3814763,center for science education,科学教育中心,,2023-01-17
3814764,center for the study of evaluation,评鉴研究中心,,2023-01-17
3814765,central limit theorem,中央极限定理,,2023-01-17
3814766,central tendency,集中趋势,,2023-01-17
3814767,centrifugal force,离心力,,2023-01-17
3814768,centripetal force,向心力,,2023-01-17
3814769,cerebral dominance,大脑支配,,2023-01-17
3814770,cerebration,大脑活动,,2023-01-17
3814771,Certificate of Secondary Education{=CSE},中等教育证书(英),,2023-01-17
3814772,certification,证明,,2023-01-17
3814773,change type,改变型 {数教},,2026-05-26
3814774,characterization,品格化(情意目标之一),,2023-01-17
3814775,characterological theory,品格分析学说(理论),,2023-01-17
3814776,characterology,品格分析学,,2023-01-17
3814777,check list rating scale,检核评定量表,,2023-01-17
3814778,check technique,检核技术,,2023-01-17
3814779,checker,检核员,,2023-01-17
3814780,check-list,检核表,,2023-01-17
3814781,Chemical Bond Approach{=CBA},化学键教材(美国高中化学教科书),,2023-01-17
3814782,Chemical Education Material Study {=CHEM study},美国化学教育教材研究(美国高中化学教材),,2023-01-17
3814783,child centered curriculum,以儿童为中心的课程,,2023-01-17
3814784,chi-square test,卡方检定,,2023-01-17
3814785,choice dilemmas questionnaire,两难困境问卷,,2023-01-17
3814786,citation index,引用索引,,2023-01-17
3814787,civic literacy,公民素养,,2023-01-17
3814788,Clark science interests checklist,克拉克科学兴趣检核表,,2023-01-17
3814789,class attitude,班级态度,,2023-01-17
3814790,class interval,组距,,2023-01-17
3814791,class management,班级经营；教室管理,,2023-01-17
3814792,class norm,教室常规,,2023-01-17
3814793,class organization,班级组织,,2023-01-17
3814794,class rank,班级排名,,2023-01-17
3814795,class size,班级规模,,2023-01-17
3814796,classification assessment test,分类评量测验,,2023-01-17
3814797,classification questionnaire,分类问卷,,2023-01-17
3814798,classification test,分类测验,,2023-01-17
3814799,classroom observation form,教室观察表,,2023-01-17
3814800,classroom observation record,教室观察记录,,2023-01-17
3814801,classroom observation techniques,教室观察技术,,2023-01-17
3814802,classroom research,教室研究,,2023-01-17
3814803,classroom situation questionnaire,教室情境问卷,,2023-01-17
3814804,classroom teacher,级任教师,,2023-01-17
3814805,clinical experience,临床经验,,2023-01-17
3814806,clinical interview,临床晤谈；临床访谈,,2023-01-17
3814807,closed interval,闭区间,,2023-01-17
3814808,cloze comprehension test,克漏字填充理解测验,,2023-01-17
3814809,cloze procedure,填空过程,,2023-01-17
3814810,cluster analysis,集群分析,,2023-01-17
3814811,cluster grouping,集群分组,,2023-01-17
3814812,cluster sampling,集群抽样,,2023-01-17
3814813,coaching,教练指导,,2023-01-17
3814814,code symbol,编码符号,,2023-01-17
3814815,coding,编码,,2023-01-17
3814816,coeducation,男女合校,,2023-01-17
3814817,coefficient of congruence,和谐系数,,2023-01-17
3814818,coefficient of correlation,相关系数,,2023-01-17
3814819,coefficient of orthogonal comparison,正交比较系数,,2023-01-17
3814820,cognition,认知,,2023-01-17
3814821,cognitive activities rating scale,认知活动评定量表,,2023-01-17
3814822,cognitive control,认知控制,,2023-01-17
3814823,cognitive development,认知发展,,2023-01-17
3814824,cognitive development research,认知发展研究,,2023-01-17
3814825,cognitive dissonance theory,认知失调理论,,2023-01-17
3814826,cognitive domain,认知领域,,2023-01-17
3814827,cognitive faculty,认知官能,,2023-01-17
3814828,cognitive measurement,认知测量,,2023-01-17
3814829,cognitive objective,认知目标,,2023-01-17
3814830,cognitive operational structure,认知操作结构,,2023-01-17
3814831,cognitive preference,认知偏好,,2023-01-17
3814832,cognitive processes,认知过程,,2023-01-17
3814833,cognitive style,认知风格,,2023-01-17
3814834,cognitive test,认知测验,,2023-01-17
3814835,cognitively oriented curriculum,认知取向课程,,2023-01-17
3814836,college board scholastic aptitude test,大学委员会学术性向测验,,2023-01-17
3814837,college board science achievement test,大学委员会科学成就测验,,2023-01-17
3814838,College Credits,大学学分数,,2023-01-17
3814839,college enrollment,大学学生数,,2023-01-17
3814840,College entrance examination board{=CEEB},大学入学考试委员会,,2023-01-17
3814841,college entrance examinations,大学入学考试,,2023-01-17
3814842,college of agriculture and natural science,农理学院,,2023-01-17
3814843,college of education,教育学院,,2023-01-17
3814844,college of liberal arts and science,文理学院,,2023-01-17
3814845,college of marine science,海洋学院,,2023-01-17
3814846,college qualification test,大学资格测验,,2023-01-17
3814847,college readiness,大学准备度,,2023-01-17
3814848,college science,大学科学,,2023-01-17
3814849,Coloured Progressive Matrices {=CPM},彩色(瑞文氏)图型测验,,2023-01-17
3814850,combine type,合并型{数教},,2026-05-26
3814851,commision on science education,科学教育委员会,,2023-01-17
3814852,common core state standard  for mathematics{=CCSSM},州际共同核心数学标准,,2023-01-17
3814853,communication,沟通,,2023-01-17
3814854,communication skill,沟通技巧,,2023-01-17
3814855,communication strategy,沟通策略,,2023-01-17
3814856,communication theory,沟通理论,,2023-01-17
3814857,community,群落；群聚；群集；社区,,2023-01-17
3814858,community based instruction,社区本位的教学,,2023-01-17
3814859,community college,社区学院,,2023-01-17
3814860,community education,社区教育,,2023-01-17
3814861,community middle school,社区中学,,2023-01-17
3814862,community resource,社区资源,,2023-01-17
3814863,comparative education,比较教育,,2023-01-17
3814864,compare type,比较型{数教},,2026-05-26
3814865,competence,能力；竞争力,,2023-01-17
3814866,competency based curriculum,能力本位课程,,2023-01-17
3814867,competency based education,能力本位教育,,2023-01-17
3814868,competency based instruction,能力本位教学,,2023-01-17
3814869,competency based teacher education,能力本位师资教育,,2023-01-17
3814870,competency factor,能力因素,,2023-01-17
3814871,componential analysis,成分分析,,2023-01-17
3814872,composite graphic,复合图形,,2023-01-17
3814873,comprehension,理解,,2023-01-17
3814874,comprehensive elementary teacher education,综合小学教师教育,,2023-01-17
3814875,comprehensive examination,综合考试,,2023-01-17
3814876,comprehensive high school,综合中学,,2023-01-17
3814877,comprehensive mathematics inventory,综合数学量表,,2023-01-17
3814878,compulsory education,义务教育,,2023-01-17
3814879,computer aided instruction{=CAI},电脑辅助教学,,2023-01-17
3814880,computer assisted instruction{=CAI},电脑辅助教学,,2023-01-17
3814881,computer literacy,电脑素养,,2023-01-17
3814882,computer simulation,电脑（计算机）模拟,,2026-03-11
3814883,computer-assisted learning{=CAL},电脑辅助学习,,2023-01-17
3814884,concentric curriculum,同心课程,,2023-01-17
3814885,concept,概念,,2023-01-17
3814886,concept development,概念发展,,2023-01-17
3814887,concept image(ry),概念心像,,2023-01-17
3814888,concept learning,概念学习,,2023-01-17
3814889,concept map,概念图,,2023-01-17
3814890,concept mapping,概念构图,,2023-01-17
3814891,concept teaching,概念教学,,2023-01-17
3814892,conceptual knowledge,概念性知识,,2023-01-17
3814893,conceptual scheme,概念架构,,2023-01-17
3814894,conceptual style test,概念型式测验,,2023-01-17
3814895,conceptual tempo,概念动率,,2023-01-17
3814896,Conceptually Oriented Program in Elementary Science{=COPES},概念中心小学课程计划,,2023-01-17
3814897,concrete operation,具体运思期,,2023-01-17
3814898,concurrent validity,同时效度,,2023-01-17
3814899,conditional reasoning index,条件推理指标,,2023-01-17
3814900,conditioned emotional response,制约情绪反应,,2023-01-17
3814901,conditioned response,制约反应,,2023-01-17
3814902,conditioned stimulus,制约刺激,,2023-01-17
3814903,confidence level,信赖水准,,2023-01-17
3814904,confidence testing,可信度考验；信赖度考验,,2023-01-17
3814905,confidence weighting,信心加权计分,,2023-01-17
3814906,connecting mechanism,联结机构,,2023-01-17
3814907,connection,连结,,2023-01-17
3814908,connectionism,联结主义；联接论,,2023-01-17
3814909,connotation,暗示,,2023-01-17
3814910,consciousness,意识,,2023-01-17
3814911,consciousness state,意识状态,,2023-01-17
3814912,conservation,保留概念,,2026-05-26
3814913,conservation (concept),保留概念；守恒,,2023-01-17
3814914,conservation and environmental science,保育与环境科学,,2023-01-17
3814915,conservation education,保育教育,,2023-01-17
3814916,conservation of energy,能量守恒,,2023-01-17
3814917,conservation of identity,可信度考验；信赖度考验,,2023-01-17
3814918,conservation of mass,质量守恒,,2023-01-17
3814919,conservation of nature,自然守恒,,2023-01-17
3814920,conservatism,(生态)保育主义,,2023-01-17
3814921,consistency,一致性，相辅性,,2023-01-17
3814922,construct,建构；构念,,2023-01-17
3814923,construct validation,建构效度考验,,2023-01-17
3814924,construct validity,建构效度；构念效度,,2023-01-17
3814925,constructed response item,建构反应题,,2023-01-17
3814926,construction,建构,,2023-01-17
3814927,construction of test,测验编制,,2023-01-17
3814928,constructivism,建构主义,,2023-01-17
3814929,content analysis,内容分析,,2023-01-17
3814930,context,脉络,,2026-03-11
3814931,context clue,脉络线索,,2023-01-17
3814932,context evaluation,背景评鉴,,2023-01-17
3814933,Context Input Process Product model{=CIPP},CIPP评鉴模式,,2023-01-17
3814934,contextual associative method,上下文联想法,,2023-01-17
3814935,contingencies,偶然性；关联性,,2023-01-17
3814936,contingencies coefficiency,列联系数,,2023-01-17
3814937,contingency management,后果管理,,2023-01-17
3814938,contingency table,列联表,,2023-01-17
3814939,continuous assessment,连续性评量；经常性评量,,2023-01-17
3814940,continuous quantity,连续量,,2023-01-17
3814941,control experiment,控制实验；对照实验,,2023-01-17
3814942,control group,控制组；对照组,,2023-01-17
3814943,convenience sampling,方便抽样；便利抽样,,2023-01-17
3814944,conventional instruction,传统教学,,2023-01-17
3814945,convergence,聚敛；收敛,,2023-01-17
3814946,convergence principle,收敛原则,,2023-01-17
3814947,convergent communication,聚敛沟通,,2023-01-17
3814948,convergent thinking,聚敛思考,,2023-01-17
3814949,cooperative education,合作教育,,2023-01-17
3814950,cooperative learning,合作学习,,2023-01-17
3814951,cooperative program,合作方案,,2023-01-17
3814952,cooperative teaching,合作教学,,2023-01-17
3814953,core course,核心科目,,2023-01-17
3814954,core curriculum,核心课程,,2023-01-17
3814955,core ideas,核心观念,,2023-01-17
3814956,Cornell Critical Thinking Test,康奈尔批判思考测验,,2023-01-17
3814957,correlation,相关,,2023-01-17
3814958,correlation analysis,相关分析,,2023-01-17
3814959,correlation coefficient,相关系数,,2023-01-17
3814960,correlation study,相关性研究,,2023-01-17
3814961,counting-all,全部计数,,2023-01-17
3814962,counting-on method,往上计数,,2023-01-17
3814963,course evaluation,科目评鉴,,2023-01-17
3814964,course objective,科目目标,,2023-01-17
3814965,course organization,科目组织,,2023-01-17
3814966,covariance,共变数；共变量,,2023-01-17
3814967,covariance analysis,共变数分析,,2023-01-17
3814968,creative ability,创造能力,,2023-01-17
3814969,creative productivity,创造(生产)力,,2023-01-17
3814970,creative teaching,创意教学,,2023-01-17
3814971,creative thinking,创意思考,,2023-01-17
3814972,creativity,创造力；创造性,,2023-01-17
3814973,creativity check list,创造力检核表,,2023-01-17
3814974,creativity rating scale,创造力评定量表,,2023-01-17
3814975,creativity teaching,创造力教学,,2023-01-17
3814976,creativity test,创造力测验,,2023-01-17
3814977,credibility,可信度；可靠性,,2023-01-17
3814978,credit course,学分科目,,2023-01-17
3814979,criterion,效标；标准；规准；准则,,2023-01-17
3814980,criterion referenced test,标准参照测验,,2023-01-17
3814981,criterion test,效标测验,,2023-01-17
3814982,criterion-referenced measurement,标准参照测量,,2023-01-17
3814983,criterion-referenced test,标准参照测验,,2023-01-17
3814984,criterion-related validity,效标关联效度,,2023-01-17
3814985,critical thinking,批判性思考,,2023-01-17
3814986,criticism,批判主义,,2023-01-17
3814987,cross-cultural research,跨文化研究；泛文化研究,,2023-01-17
3814988,crosscutting concepts,跨科概念,,2023-01-17
3814989,crossdisciplinary approach,跨领域取向,,2023-01-17
3814990,crossdisciplinary study,跨领域研究,,2023-01-17
3814991,cross-section study,横断研究,,2023-01-17
3814992,Cuisenaire rods,古氏积木,,2023-01-17
3814993,cultural identity,文化认同,,2023-01-17
3814994,culturally relevant education,文化相关教育；文化适切教育,,2023-01-17
3814995,Current Index to Journals in Education{=CIJE},教育类期刊索引【美国教育中心】,,2023-01-17
3814996,curricular activities,课程活动,,2023-01-17
3814997,curricular validity,课程效度,,2023-01-17
3814998,curriculum attitude inventory,课程态度评量表,,2023-01-17
3814999,curriculum consultant,课程顾问,,2023-01-17
3815000,curriculum design,课程设计,,2023-01-17
3815001,curriculum development,课程发展,,2023-01-17
3815002,curriculum dissemination,课程推广,,2023-01-17
3815003,curriculum evaluation,课程评鉴,,2023-01-17
3815004,curriculum guide,课程指引,,2023-01-17
3815005,curriculum implementation,课程实施,,2023-01-17
3815006,curriculum innovation,课程革新,,2023-01-17
3815007,curriculum management,课程管理,,2023-01-17
3815008,curriculum planning,课程计划,,2023-01-17
3815009,curriculum study,课程研究,,2023-01-17
3815010,curriculum theory,课程理论,,2023-01-17
3815011,data analysis,资料分析,,2023-01-17
3815012,data collection,资料搜集,,2023-01-17
3815013,decision making,决策；决定,,2023-01-17
3815014,decision theory,决策理论,,2023-01-17
3815015,decision tree,决策树,,2023-01-17
3815016,declarative knowledge,陈述性知识,,2023-01-17
3815017,decoding,解码,,2023-01-17
3815018,deduction,演绎,,2023-01-17
3815019,deductive method,演绎法,,2023-01-17
3815020,delay conditioning,延宕制约,,2023-01-17
3815021,delay in feedback technique,延宕回馈技术,,2023-01-17
3815022,delay retention effect,延宕保留效应,,2023-01-17
3815023,Delphi method,德怀术；大慧法,,2023-01-17
3815024,demonstration,演示(教学)；示范(实验),,2023-01-17
3815025,demonstration teacher,演示教师,,2023-01-17
3815026,depth perception,深度知觉,,2023-01-17
3815027,descriptive method,描述法；叙述法,,2023-01-17
3815028,descriptive rating scale,描述评定量表；叙述评定量表,,2023-01-17
3815029,descriptive research,描述性研究；叙述性研究,,2023-01-17
3815030,descriptive science,描述科学；叙述科学,,2023-01-17
3815031,Deway theory of experimentalism,杜威实验主义学说,,2023-01-17
3815032,diagnostic developmental method,诊断发展法,,2023-01-17
3815033,diagnostic discrimination test,诊断辨别测验,,2023-01-17
3815034,diagnostic interview,诊断性晤谈,,2023-01-17
3815035,diagnostic teaching,诊断教学,,2023-01-17
3815036,diagraph analysis,作图分析,,2023-01-17
3815037,dialectical reasoning,辩证推理,,2023-01-17
3815038,dialectics,辩证法,,2023-01-17
3815039,dichotomic analysis,二元分析,,2023-01-17
3815040,differentiated instruction,差异化教学,,2023-01-17
3815041,difficulty index,难度指数,,2023-01-17
3815042,direct instruction,直接教学,,2023-01-17
3815043,discovery learning,发现式学习,,2023-01-17
3815044,discovery process,发现式过程,,2023-01-17
3815045,discovery program,发现式学程,,2023-01-17
3815046,discovery teaching,发现式教学,,2023-01-17
3815047,discrete quantity,离散量,,2023-01-17
3815048,discriminant analysis,判别分析,,2023-01-17
3815049,discrimination index,鉴别指数,,2023-01-17
