ID,英文名稱,中文名稱,圖片,更新日期
2503129,DSC｛drill string compensator｝,钻柱运动补偿器,,2017-07-19
2503130,ducted propeller,导罩螺桨,,2015-12-01
2503131,dumping truck,倾卸车,,2015-12-01
2503132,duration,延时,,2015-12-01
2503133,dynamic control,动态控制,,2015-12-01
2503134,dynamic equilibrium,动态平衡,,2015-12-01
2503135,dynamic positioning,动态定位,,2015-12-01
2503136,ebb,退潮,,2015-12-01
2503137,eccentric distance,偏心距离,,2015-12-01
2503138,echo sounder,测深仪,,2015-12-01
2503139,eddy,涡流,,2015-12-01
2503140,eddy viscosity,涡流黏性,,2015-12-01
2503141,edge wave,边缘波,,2015-12-01
2503142,eductor dredging,喷射式疏濬,,2015-12-01
2503143,EEZ｛exclusive economic zone｝,专属经济水域,,2017-07-19
2503144,effective fetch length,有效吹风距离,,2015-12-01
2503145,electrochemical corrosion,电化腐蚀,,2015-12-01
2503146,embankment,护岸,,2015-12-01
2503147,embayment,海湾,,2015-12-01
2503148,embedment anchor,嵌入锚,,2015-12-01
2503149,enclosed propeller,封闭式螺桨,,2015-12-01
2503150,encounter period,遭遇周期,,2015-12-01
2503151,end bearing capacity,端点承受力,,2015-12-01
2503152,energy conversion,能源转换,,2015-12-01
2503153,energy flux,能量通率,,2015-12-01
2503154,energy harbor,能源港,,2015-12-01
2503155,energy-intensive product,高耗能产品,,2015-12-01
2503156,environmental load,环境负荷,,2015-12-01
2503157,equinoctial tide,分点潮,,2015-12-01
2503158,eustatic movement,海面变化,,2015-12-01
2503159,exclusive economic zone｛=EEZ｝,专属经济水域,,2017-07-19
2503160,exploratory drilling,探勘钻井,,2015-12-01
2503161,extraordinary high tide,异常高潮,,2015-12-01
2503162,extraordinary wave,异常波,,2015-12-01
2503163,extratropical cyclone,温带气旋,,2015-12-01
2503164,fairlead,导缆器,,2015-12-01
2503165,fairway,航道,,2015-12-01
2503166,fathometer,测深仪,,2015-12-01
2503167,feeder boat,集散船,,2015-12-01
2503168,fender,防舷材,,2015-12-01
2503169,ferry boat,渡船,,2015-12-01
2503170,ferry terminal,渡轮港；水陆转运站,,2015-12-01
2503171,fetch,吹风距离,,2015-12-01
2503172,finite amplitude wave theory,有限振幅波理论,,2015-12-01
2503173,fire engine,消防车,,2015-12-01
2503174,fireboat,消防船,,2015-12-01
2503175,fishery harbor,渔港,,2015-12-01
2503176,fixed artificial island,固定式人工岛,,2015-12-01
2503177,fixed bed,定床,,2015-12-01
2503178,fixed drilling platform,固定式钻井平台,,2015-12-01
2503179,fixed oceanographic station,定点海洋观测站,,2015-12-01
2503180,fixed platform,固定式平台,,2015-12-01
2503181,fixed structure,固定式结构,,2015-12-01
2503182,fixed wave energy converter,固定波能转换器,,2015-12-01
2503183,flare boom,燃烧塔,,2015-12-01
2503184,flexible pipelines,柔性管,,2015-12-01
2503185,FLNG｛floating liquid natural gas unit｝,浮式天然气液化装置,,2017-07-19
2503186,floater,浮标；浮筒,,2015-12-01
2503187,floating airport,浮式机场,,2015-12-01
2503188,floating artificial island,浮动式人工岛,,2015-12-01
2503189,floating artificial reef,人工浮鱼礁,,2015-12-01
2503190,floating breakwater,浮式防波堤,,2015-12-01
2503191,floating bridge ramp,浮桥式斜道,,2015-12-01
2503192,floating crane,浮式起重机,,2015-12-01
2503193,floating drilling rig,浮式钻井平台,,2015-12-01
2503194,floating liquid natural gas unit｛=FLNG｝,浮式天然气液化装置,,2017-07-19
2503195,floating oil production and storage unit｛=FPSO｝,浮式生产贮油船,,2017-07-19
2503196,floating pier,浮式突堤码头,,2015-12-01
2503197,floating pile driver,打桩船,,2015-12-01
2503198,floating production platform,浮式生产平台,,2015-12-01
2503199,floating structure,浮式构架,,2015-12-01
2503200,floating wave power vessel｛=FWPV｝,浮动波能船舶,,2017-07-19
2503201,floating-type wharf,浮式码头,,2015-12-01
2503202,flood,涨潮,,2015-12-01
2503203,flooded member detection,渗水构件侦测,,2015-12-01
2503204,footing,[桩]基脚,,2015-12-01
2503205,forced vibration,强制振动,,2015-12-01
2503206,forced wave,强制波,,2015-12-01
2503207,fore body,艏部,,2015-12-01
2503208,forerunner,前驱涌,,2015-12-01
2503209,FPSO｛floating oil production and storage unit｝,浮式生产贮油船,,2017-07-19
2503210,framed platform,刚架式平台,,2015-12-01
2503211,freak wave,异常波[疯狗浪],,2015-12-01
2503212,freak wave potential,异常波潜势,,2015-12-01
2503213,free wave,自由波,,2015-12-01
2503214,freeboard,干舷,,2015-12-01
2503215,freighter,货轮,,2015-12-01
2503216,frequency spectrum,频率谱,,2015-12-01
2503217,fresh breeze,清风,,2015-12-01
2503218,fully-developed sea,完全成熟波,,2015-12-01
2503219,FWPV｛floating wave power vessel ｝,浮动波能船舶,,2017-07-19
2503220,gale,疾风,,2015-12-01
2503221,garboard strake,龙骨翼板,,2015-12-01
2503222,gas-charged sediment,含气沉积层,,2015-12-01
2503223,gentle breeze,软风,,2015-12-01
2503224,geostrophic wind,地衡风,,2015-12-01
2503225,glacial eustasy,冰河期海面变化,,2015-12-01
2503226,global analysis,大域分析,,2015-12-01
2503227,glory hole,海床开挖,,2015-12-01
2503228,grab,抓斗,,2015-12-01
2503229,grab dredger,抓斗式挖泥船,,2015-12-01
2503230,gradient wind,梯度风,,2015-12-01
2503231,gravity platform,重力式平台,,2015-12-01
2503232,gravity type foundation,重力式基础,,2015-12-01
2503233,gravity type wharf,重力式码头,,2015-12-01
2503234,gravity wave,重力波,,2015-12-01
2503235,grid connection,电网连接,,2015-12-01
2503236,groin,突堤,,2015-12-01
2503237,gross tonnage（=GT）,总吨位,,2015-12-01
2503238,gross volume of offshore hydrocarbon resources,海洋油气总资源量,,2015-12-01
2503239,ground chain,地炼,,2015-12-01
2503240,group velocity,群波速度,,2015-12-01
2503241,growler,小冰山,,2015-12-01
2503242,Gulf Stream,[墨西哥]湾流,,2015-12-01
2503243,gust,阵风,,2015-12-01
2503244,guyed tower,系缆塔,,2015-12-01
2503245,H.H.W.L.｛highest hight water level｝,最高高潮面,,2017-07-19
2503246,H.W.O.N.T.｛high water on neap tide｝,小潮平均高潮面,,2017-07-19
2503247,H.W.O.S.T. （=high water on spring tide）,大潮平均高潮面,,2015-12-01
2503248,harbor  entrance,港口,,2015-12-01
2503249,harbor paradox,港湾矛盾说,,2015-12-01
2503250,harmonic,调和波,,2015-12-01
2503251,harmonic analysis,调和分析,,2015-12-01
2503252,harmonic constant,调和常数,,2015-12-01
2503253,heat engine,热机,,2015-12-01
2503254,heat exchanger,热交换器,,2015-12-01
2503255,heat pollution,热污染,,2015-12-01
2503256,heaving,浮沉,,2015-12-01
2503257,heavy lift carrier,重型货物运输船,,2015-12-01
2503258,high mound,高基座,,2015-12-01
2503259,high tide,高潮,,2015-12-01
2503260,high water on neap tide｛=H.W.O.N.T.｝,小潮平均高潮面,,2017-07-19
2503261,high water on spring tide （=high water on neap tide ）,大潮平均高潮面,,2015-12-01
2503262,high wind,疾风,,2015-12-01
2503263,highest hight water level｛=H.H.W.L｝,最高高潮位,,2017-07-19
2503264,hindcasting,后报,,2015-12-01
2503265,hopper,泥舱；[进料]斗,,2015-12-01
2503266,horizontal axis windmill,水平轴风车,,2015-12-01
2503267,hose pump wave energy converter,软管泵波浪能量转换器,,2015-12-01
2503268,hovercraft,气垫船,,2015-12-01
2503269,hull,船体,,2015-12-01
2503270,hurricane,飓风,,2015-12-01
2503271,hybrid cycle system,混合动力循环,,2015-12-01
2503272,hydraulic dredge,水力浚渫,,2015-12-01
2503273,hydraulic model experiment,水工模型试验,,2015-12-01
2503274,hydraulic piston corer,水力岩芯器,,2015-12-01
2503275,hydraulic transport,水力输送,,2015-12-01
2503276,hydrofoil,水翼船,,2015-12-01
2503277,hydrostatic pressure,静水压,,2015-12-01
2503278,immersed zone,浸水区,,2015-12-01
2503279,impact force,冲击力,,2015-12-01
2503280,impedance,阻抗,,2015-12-01
2503281,impressed current,外加电流,,2015-12-01
2503282,impulsive force,脉冲力,,2015-12-01
2503283,in situ testing,现地试验,,2015-12-01
2503284,incident angle,入射角,,2015-12-01
2503285,incident wave,入射波,,2015-12-01
2503286,incipient motion,起始运动,,2015-12-01
2503287,inclination,倾度,,2015-12-01
2503288,industrial harbor,工业港,,2015-12-01
2503289,inertial coefficient,惯性系数,,2015-12-01
2503290,inertial force,惯性力,,2015-12-01
2503291,inflatable buoy,充气式浮标,,2015-12-01
2503292,infragravity wave,亚重力波,,2015-12-01
2503293,inlet,潮口,,2015-12-01
2503294,insular breakwater,岛堤,,2015-12-01
2503295,intake,取水口,,2015-12-01
2503296,interfacial wave,界面波,,2015-12-01
2503297,intermediate depth wave,中间水深波,,2015-12-01
2503298,internal wave,内波,,2015-12-01
2503299,irregular wave,不规则波,,2015-12-01
2503300,irrotational flow,非旋流,,2015-12-01
2503301,island mole,岛堤,,2015-12-01
2503302,island tourism,海岛观光,,2015-12-01
2503303,isobar,等压线,,2015-12-01
2503304,isolated breakwater,离岸堤；岛式防波堤,,2015-12-01
2503305,jacket,套管架,,2015-12-01
2503306,jacket launching barge,套管架下水驳船,,2015-12-01
2503307,jacket leg,套管架脚柱,,2015-12-01
2503308,jacket lifting eye,套管架吊孔,,2015-12-01
2503309,jacket panel,套管架嵌板,,2015-12-01
2503310,jacket pile-driven platform,套管架桩基平台,,2015-12-01
2503311,jacket positioning,套管架定位,,2015-12-01
2503312,jacket structure,夹套结构,,2015-12-01
2503313,Jack-up barge,升降式驳船,,2015-12-01
2503314,jack-up drilling rig,举升式钻井平台,,2015-12-01
2503315,Jack-up platform,升降式平台,,2015-12-01
2503316,Japan Current,日本海流,,2015-12-01
2503317,jetty,突堤,,2015-12-01
2503318,keel clearance,吃水余裕,,2015-12-01
2503319,Kelvin wave,凯文波,,2015-12-01
2503320,Keulegan-Carpenter number,KC数,,2015-12-01
2503321,kinematic viscosity coefficient,运动黏滞系数,,2015-12-01
2503322,knot,节,,2015-12-01
2503323,Kuril Current,亲潮,,2015-12-01
2503324,Kuroshio,黑潮,,2015-12-01
2503325,laybarge,布管驳船；铺管船；管线铺设船,,2015-12-01
2503326,laybarge stinger,布管船托架,,2015-12-01
2503327,leeward,下风侧,,2015-12-01
2503328,linear wave,线性波,,2015-12-01
2503329,liquefaction,液化,,2015-12-01
2503330,liquefied natural gas ｛=LNG｝,液化天然气,,2017-07-19
2503331,liquefied petroleum gas｛=LPG｝,液化石油气,,2017-07-19
2503332,live load,活载重,,2015-12-01
2503333,living quarter,生活区,,2015-12-01
2503334,LNG｛liquefied natural gas｝,液化天然气,,2017-07-19
2503335,load combination,载重组合,,2015-12-01
2503336,load factor,载重因子,,2015-12-01
2503337,load out,移载,,2015-12-01
2503338,local buckling,局部挫屈,,2015-12-01
2503339,local cavitation,局部穴蚀,,2015-12-01
2503340,local contact pressure,局部接触压力,,2015-12-01
2503341,local wave,当地波浪,,2015-12-01
2503342,local yielding,局部屈伏,,2015-12-01
2503343,locally forced current,局部强制流,,2015-12-01
2503344,long baseline,长基线,,2015-12-01
2503345,long wave,长波,,2015-12-01
2503346,long crested wave,长峰波,,2015-12-01
2503347,low mound breakwater,低基堤,,2015-12-01
2503348,LPG｛liquefied petroleum gas｝,液化石油气,,2017-07-19
2503349,macroturbulence,大尺度乱流,,2015-12-01
2503350,marine crane,海上起重机,,2015-12-01
2503351,marine industry,海洋产业,,2015-12-01
2503352,marine information products,海洋资讯产品,,2015-12-01
2503353,marine information service,海洋资讯服务,,2015-12-01
2503354,marine information sharing,海洋资讯共享,,2015-12-01
2503355,marine information technology,海洋资讯技术,,2015-12-01
2503356,marine information transmission,海洋资讯传输,,2015-12-01
2503357,marine manufacturing industry,海洋制造业,,2015-12-01
2503358,marine oil spill,海上溢油,,2015-12-01
2503359,marine optic buoy,海洋光学浮标,,2015-12-01
2503360,marine positioning,海上定位,,2015-12-01
2503361,marine salvage,海上救难,,2015-12-01
2503362,marine service industry,海洋服务业,,2015-12-01
2503363,marine suction mining dredger,海上吸扬式采矿船,,2015-12-01
2503364,marine tourism,海洋旅游业,,2015-12-01
2503365,marine tourism resources,海洋旅游资源,,2015-12-01
2503366,marine towage,海上拖运,,2015-12-01
2503367,mat foundation,筏式基础,,2015-12-01
2503368,material safety factor,材料安全因子,,2015-12-01
2503369,mating of deck structure,平台结构衔接,,2015-12-01
2503370,member,构件,,2015-12-01
2503371,metacenter,定倾中心,,2015-12-01
2503372,metacentric height,定倾高度,,2015-12-01
2503373,meteorological tide,气象潮,,2015-12-01
2503374,methane gas,甲烷气,,2015-12-01
2503375,midship,舯,,2015-12-01
2503376,mitigation,代偿措施,,2015-12-01
2503377,mitigation of scour,减缓冲刷,,2015-12-01
2503378,mobile drilling platform,移动式钻井平台,,2015-12-01
2503379,mock-up,模型打样,,2015-12-01
2503380,modal analysis,模态分析,,2015-12-01
2503381,mode superposition,振态叠加,,2015-12-01
2503382,module deck,组合式甲板,,2015-12-01
2503383,module support frame,模组支撑桁架,,2015-12-01
2503384,monobuoy,单一浮筒,,2015-12-01
2503385,monochromatic wave,单频波,,2015-12-01
2503386,mooring bitt,系船柱,,2015-12-01
2503387,mooring buoy,系船浮筒,,2015-12-01
2503388,mooring dolphin,系船台,,2015-12-01
2503389,Morison equation,莫理森方程式,,2015-12-01
2503390,moving fetch,移动风域,,2015-12-01
2503391,nacelle,机舱,,2015-12-01
2503392,natural frequency,自然频率,,2015-12-01
2503393,nearshore zone,近岸区,,2015-12-01
2503394,non-corrosive material,非腐蚀材料,,2015-12-01
2503395,nonlinear wave,非线性波,,2015-12-01
2503396,O&M｛operation and maintenance｝,运转与维护,,2017-07-19
2503397,observation platform,观测平台,,2015-12-01
