ID,英文名稱,中文名稱,圖片,更新日期
9357393,mooring cable,系泊索；系泊链,,2020-08-25
9357394,mooring capacity,系泊能力,,2020-08-25
9357395,mooring capstan,系泊绞盘,,2020-08-25
9357396,mooring chafing chain,系泊防擦链,,2020-08-25
9357397,mooring chain,系船链,,2020-08-25
9357398,mooring chock,系泊导索器,,2020-08-25
9357399,mooring cleat,带缆羊角,,2020-08-25
9357400,mooring equipment,系泊设备,,2020-08-25
9357401,mooring fittings,系缆具,,2020-08-25
9357402,mooring force,系泊力,,2020-08-25
9357403,mooring hawser,系船大索,,2020-08-25
9357404,mooring hole,系船孔,,2020-08-25
9357405,mooring leg,系泊脚,,2020-08-25
9357406,mooring lighter,锚船,,2020-08-25
9357407,mooring line,系泊索,,2020-08-25
9357408,mooring mat,缆索防泥垫,,2020-08-25
9357409,mooring pipe,[系船]导索管,,2020-08-25
9357410,mooring post,系船柱,,2020-08-25
9357411,mooring rope,系船索,,2020-08-25
9357412,mooring shackle,系船接环,,2020-08-25
9357413,mooring swivel,系船转环,,2020-08-25
9357414,mooring trial,系泊试伡,,2020-08-25
9357415,mooring winch,系泊绞车；系船绞车,,2020-08-25
9357416,mooring wire,系泊钢缆,,2020-08-25
9357417,moorings,系船具,,2020-08-25
9357418,Moorsom tonnage,莫尔森吨位,,2020-08-25
9357419,Moorson Rules,莫森船舶吨位丈量法则,,2020-08-25
9357420,mop,拖把,,2020-08-25
9357421,Morse signal,莫氏信号,,2020-08-25
9357422,Morse signal lamp,莫尔斯信号灯,,2020-08-25
9357423,Morse signal light,莫氏信号灯,,2020-08-25
9357424,Mortar,泥浆；迫击砲,,2020-08-25
9357425,mortar jetting method,喷浆法,,2020-08-25
9357426,mortar mixer,砂浆搅拌机,,2020-08-25
9357427,mortice,榫眼,,2020-08-25
9357428,mortice block,木滑车；榫眼滑车,,2020-08-25
9357429,mortice wheel,木齿轮；镶齿轮,,2020-08-25
9357430,mortising machine,榫眼机,,2020-08-25
9357431,mosaic tiling,素面小瓷砖；马赛克小瓷砖,,2020-08-25
9357432,mosaic work,镶嵌细工；马赛克作业,,2020-08-25
9357433,moses boat,[西印度群岛]船岸间载大桶糖之敞划船,,2020-08-25
9357434,mosquito boat,蚊式快艇；鱼雷快艇,,2020-08-25
9357435,mosquito-craft,鱼雷快艇,,2020-08-25
9357436,mosquito-fleet,鱼雷快艇队,,2020-08-25
9357437,most probable value,最可能值,,2020-08-25
9357438,MOTBF {mean operating time between failures},故障平均操作时间,,2020-08-25
9357439,mother metal,母合金,,2020-08-25
9357440,mother ship,母船,,2020-08-25
9357441,motion,运动,,2020-08-25
9357442,motion compensation equipment,运动补偿设备,,2020-08-25
9357443,motional impedance,动生阻抗；振动阻抗,,2020-08-25
9357444,motive power,原动力,,2020-08-25
9357445,motor,马达；电动机；发动机,,2020-08-25
9357446,motor antisubmarine boat,反潜快艇,,2020-08-25
9357447,motor boat,机动艇；汽艇；马达艇,,2020-08-25
9357448,motor body,引擎体；发动机壳体,,2020-08-25
9357449,motor car carrier,汽车渡船,,2020-08-25
9357450,motor cargo boat,动力货船,,2020-08-25
9357451,motor controller,马达控制器,,2020-08-25
9357452,motor fan,马达风扇,,2020-08-25
9357453,motor generator,电动发电机；马达发电机,,2020-08-25
9357454,motor gun boat,动力砲艇,,2020-08-25
9357455,motor launch,马达艇,,2020-08-25
9357456,motor life boat,动力救生艇；马达救生艇,,2020-08-25
9357457,motor operated valve,电动阀,,2020-08-25
9357458,motor sailer,机帆船,,2020-08-25
9357459,motor ship {=MS},内燃机船,,2020-08-25
9357460,motor siren,马达汽笛；电动汽笛,,2020-08-25
9357461,motor starter,马达起动器,,2020-08-25
9357462,motor tanker {=MT},内燃机油轮,,2020-08-25
9357463,motor torpedo boat {=MTB},鱼雷[快]艇,,2020-08-25
9357464,motor vessel {=MV},内燃机船,,2020-08-25
9357465,motor yacht,动力游艇；机动游艇,,2020-08-25
9357466,mould,模；铸模；型板；样板；模板,,2020-08-25
9357467,mould breadth,模宽；型宽,,2020-08-25
9357468,mould cavity,阴模,,2020-08-25
9357469,mould clamp,样板固定夹,,2020-08-25
9357470,mould depth,模深；型深,,2020-08-25
9357471,mould displacement,模排水量；型排水量,,2020-08-25
9357472,mould draft,模吃水；型吃水,,2020-08-25
9357473,mould line,型线；模线；型线图,,2020-08-25
9357474,mould loft,放样间,,2020-08-25
9357475,moulded breadth,型宽；模宽,,2020-08-25
9357476,moulded depth,模深；型深,,2020-08-25
9357477,moulded dimension,型尺寸,,2020-08-25
9357478,moulded displacement,模排水量；型排水量,,2020-08-25
9357479,moulded draught,模吃水,,2020-08-25
9357480,moulded heat insulating material,成形绝热材,,2020-08-25
9357481,moulded section,型剖面,,2020-08-25
9357482,moulded volume,型容积；型排水体积,,2020-08-25
9357483,moulding,缘饰；造模翻砂；塑模；模造；模造物,,2020-08-25
9357484,moulding bed,胎架,,2020-08-25
9357485,mount,架；座；装置,,2020-08-25
9357486,mountainous sea,怒涛{波高大于40呎},,2020-08-25
9357487,mounting,装置；座；架；安装；装配,,2020-08-25
9357488,mouse hole,塔底接管孔{钻油台},,2020-08-25
9357489,mouth piece,送话口；泵吸口；封口件,,2020-08-25
9357490,movable bilge block,活动边墩,,2020-08-25
9357491,movable block,动滑车；活动墩,,2020-08-25
9357492,movable bulwark,可拆舷墙,,2020-08-25
9357493,movable collar bearing,活动环轴承,,2020-08-25
9357494,movable compression chamber,移动式加压舱,,2020-08-25
9357495,movable foot bridge,活动引桥,,2020-08-25
9357496,moving blade,[转]动叶片,,2020-08-25
9357497,moving blading,转动叶系,,2020-08-25
9357498,moving block,动滑车,,2020-08-25
9357499,moving bridge,[试验水槽]拖架,,2020-08-25
9357500,moving contact,滑动接触,,2020-08-25
9357501,moving load,移动负荷,,2020-08-25
9357502,moving load stress,移动负荷应力,,2020-08-25
9357503,moving vane,[转]动叶片,,2020-08-25
9357504,moving-weight stabilizer,移重式稳定器,,2020-08-25
9357505,MPC {multi-purpose cargo ship},多用途货船,,2020-08-25
9357506,MS {mild steel},软钢,,2020-08-25
9357507,MSC {maritime safety committee},海事安全委员会,,2020-08-25
9357508,MSCO {maximum service continuous output},最大常用连续出力,,2020-08-25
9357509,MSL  { mean sea level},平均水位,,2020-08-25
9357510,MT {magnetic particle testing},磁粉探伤检查,,2020-08-25
9357511,MTBF {mean time between failures},故障平均间隔,,2020-08-25
9357512,MTFF {mean time to first failure},首次故障平均时间,,2020-08-25
9357513,MTTR {mean time to repair},修复平均时间,,2020-08-25
9357514,M-type boiler,M型锅炉,,2020-08-25
9357515,mud agitator,清泥搅拌器{钻油台},,2020-08-25
9357516,mud boat,泥船,,2020-08-25
9357517,mud box,泥箱；清泥器{锅炉},,2020-08-25
9357518,mud breaker,碎泥刀,,2020-08-25
9357519,mud bucket,泥斗,,2020-08-25
9357520,mud carrier,运泥船,,2020-08-25
9357521,mud ditch,泥槽{钻油台},,2020-08-25
9357522,mud hole,泥孔；出泥孔{锅炉},,2020-08-25
9357523,mud line,[海底]淤泥线；泥浆管线,,2020-08-25
9357524,mud mat,泥垫；防泥板,,2020-08-25
9357525,mud pit,泥浆池,,2020-08-25
9357526,mud pump,泥浆泵,,2020-08-25
9357527,mud rake,泥耙,,2020-08-25
9357528,mud valve,底部吹泄阀；出泥阀,,2020-08-25
9357529,muff coupling,套筒联结器；筒形联结器,,2020-08-25
9357530,muffler,消声器,,2020-08-25
9357531,muilti-drum boiler,多筒锅炉,,2020-08-25
9357532,mullet boat,[墨西哥湾]捕乌鱼船,,2020-08-25
9357533,multi cable transit,多管穿线板,,2020-08-25
9357534,multi channel,多频道,,2020-08-25
9357535,multi collar type,多轴环式,,2020-08-25
9357536,multi disc valve,多盘阀,,2020-08-25
9357537,multi narrow beam sonar,多窄波束舵声纳,,2020-08-25
9357538,multi-blade rudder,多叶舵,,2020-08-25
9357539,multi-break switch,多断开关,,2020-08-25
9357540,multi-buoy mooring system,多浮筒系泊系统,,2020-08-25
9357541,multi-coil feed heater,多盘管给水加热器,,2020-08-25
9357542,multi-conductor cable,多线电缆；多芯电缆,,2020-08-25
9357543,multi-core cable,多芯电缆,,2020-08-25
9357544,multicoupler,多路偶合器,,2020-08-25
9357545,multi-deck ship,多甲板船,,2020-08-25
9357546,multi-diesel propulsion,多柴油机推进,,2020-08-25
9357547,multidirectional wave,多向波,,2020-08-25
9357548,multi-flame torch,多焰气炬,,2020-08-25
9357549,multi-flow heater,多流加热器,,2020-08-25
9357550,multi-fuel engine,多种燃料引擎,,2020-08-25
9357551,multi-function support vessel,多功能支援船,,2020-08-25
9357552,multihead automatic welding machine,多头自动焊机,,2020-08-25
9357553,multi-hull craft,多体船,,2020-08-25
9357554,multi-hulled vessel,多体船,,2020-08-25
9357555,multi-layer field winding,多层磁场绕组,,2020-08-25
9357556,multi-layer welding,多层銲法,,2020-08-25
9357557,multi-pass welding,多道銲法,,2020-08-25
9357558,multi-pintle rudder,多舵针舵,,2020-08-25
9357559,multi-pipe keel,多管式龙骨,,2020-08-25
9357560,multi-plane joint,多面接头,,2020-08-25
9357561,multi-plate clutch,多板离合器,,2020-08-25
9357562,multiple centrifugal fan,多段离心风扇,,2020-08-25
9357563,multiple cylinder,多缸式,,2020-08-25
9357564,multiple drill,多轴钻床,,2020-08-25
9357565,multiple effect evaporator,多[重]效[用]蒸发器,,2020-08-25
9357566,multiple effect refrigerator,多效冷冻器,,2020-08-25
9357567,multiple electrode spot welding,多极点銲机,,2020-08-25
9357568,multiple electrode spot welding machine,多极点焊机,,2020-08-25
9357569,multiple exhaust,多歧排气,,2020-08-25
9357570,multiple expansion engine,多胀汽机；多级膨胀引擎,,2020-08-25
9357571,multiple expansion turbine,多次膨胀涡轮机,,2020-08-25
9357572,multiple layer process,层积銲法；堆銲法；层积法,,2020-08-25
9357573,multiple leaf valve,多片翼阀,,2020-08-25
9357574,multiple lever testing machine,多杆材料试验机,,2020-08-25
9357575,multiple operator welding machine,多人用銲接机,,2020-08-25
9357576,multiple orbit bombardment system,多弹头分道轰炸系统,,2020-08-25
9357577,multiple punch,复式冲床,,2020-08-25
9357578,multiple punching machine,复式街床,,2020-08-25
9357579,multiple resistance welding,复式电阻銲,,2020-08-25
9357580,multiple screw ship,多螺桨船；多轴船,,2020-08-25
9357581,multiple sheave block,多轮滑车,,2020-08-25
9357582,multiple stage,多级式；多段式,,2020-08-25
9357583,multiple valve,多通道阀；复合[电子]管,,2020-08-25
9357584,multiple-buoy moorings,多浮简系泊设施,,2020-08-25
9357585,multiple-drum boiler,多筒锅炉,,2020-08-25
9357586,multiple-pile driver tower,多能打桩架,,2020-08-25
9357587,multiple-screw vessel,多[螺]桨船,,2020-08-25
9357588,multiple-skeg stern,多鳍艉,,2020-08-25
9357589,multiplex modulator,多工调变器,,2020-08-25
9357590,multiplex safety glass,多层安全玻璃,,2020-08-25
9357591,multiplier,扩效器；乘算器,,2020-08-25
9357592,multi-point mooring,多点系泊；多点系泊设施,,2020-08-25
9357593,multi-pressure turbine,多压涡轮机,,2020-08-25
9357594,multipurpose bulk carrier,多用途散装货船,,2020-08-25
9357595,multi-purpose cargo ship  {=MPC},多用途货船,,2020-08-25
9357596,multi-purpose ship,多用途船,,2020-08-25
9357597,multi-purpose towing ship,多用途拖船,,2020-08-25
9357598,multipurpose vessel,多用途[货]船,,2020-08-25
9357599,multi-stage,多级式；多段式,,2020-08-25
9357600,multistage blower,多级式压气机,,2020-08-25
9357601,multi-stage compressor,多段压缩机,,2020-08-25
9357602,multi-stage feed heating,多级预热给水,,2020-08-25
9357603,multi-stage pump,多段泵,,2020-08-25
9357604,multistage turbine,多级涡轮机,,2020-08-25
9357605,multi-stage-construction,[船体]多阶段建造法,,2020-08-25
9357606,multi-starting point building system,多点建造法,,2020-08-25
9357607,multistep boat,多阶底快艇,,2020-08-25
9357608,multistep planing boat,多阶底滑航艇,,2020-08-25
9357609,multi-stylus fish finder,多笔记录式鱼探机,,2020-08-25
9357610,multi-torch flame planer,多点平行切断机,,2020-08-25
9357611,multitubular boiler,多管锅炉,,2020-08-25
9357612,multi-vane diffuser,多叶扩散器；多叶升压器,,2020-08-25
9357613,Munk moment,孟克力矩,,2020-08-25
9357614,Muntz-metal,孟滋合金{锌铜合金},,2020-08-25
9357615,mushroom anchor,蕈形锚,,2020-08-25
9357616,mushroom head rivet,蕈头铆钉,,2020-08-25
9357617,mushroom valve,蕈形阀,,2020-08-25
9357618,mushroom vent,蕈形通风筒,,2020-08-25
9357619,mushroom ventilator,蕈形通风筒,,2020-08-25
9357620,muster station,召集站,,2020-08-25
9357621,mutual induction,互[相]感应,,2020-08-25
9357622,mutual radiation impedance,[交]互辐射阻抗,,2020-08-25
9357623,muzzle door control valve,盖操纵阀,,2020-08-25
9357624,MV  {= motor vessel},内燃机船,,2020-08-25
9357625,mystery boat,伪装艇,,2020-08-25
9357626,nail puller,钉拔,,2020-08-25
9357627,naked cable,裸电缆；无绝缘电缆,,2020-08-25
9357628,naked displacement,裸排水量,,2020-08-25
9357629,naked hull,裸船壳,,2020-08-25
9357630,naked hull resistance,裸船阻力,,2020-08-25
9357631,name plate,铭牌,,2020-08-25
9357632,nanosecond,奈秒；十亿分之一秒,,2020-08-25
9357633,napped rudder,襟翼舵,,2020-08-25
9357634,narrow gap one-side automatic welding,窄缝单面自动电孤銲,,2020-08-25
9357635,narrow gap welding,窄缝銲法,,2020-08-25
9357636,narrow waters,狭窄水域；狭窄水道,,2020-08-25
9357637,narrow-band directprinted telegraph equipment  {=NBDP},窄频带直接印字电报设备,,2020-08-25
9357638,narrow-band emission,窄频带发射,,2020-08-25
9357639,narrow-band interference,窄频带干扰,,2020-08-25
9357640,narrow-band process,窄频过程,,2020-08-25
9357641,narrow-tipped blade,窄梢螺叶,,2020-08-25
9357642,national flag,国旗,,2020-08-25
9357643,natrium brine,盐水；卤水,,2020-08-25
9357644,natural block,自然分段,,2020-08-25
9357645,natural cavity,自然空泡,,2020-08-25
9357646,natural circulation,自然环流；自然循环,,2020-08-25
9357647,natural circulation boiler,自然循环锅炉,,2020-08-25
9357648,natural convector,自然对流放热器,,2020-08-25
9357649,natural crook timber,天然曲材,,2020-08-25
9357650,natural damping,自然衰减,,2020-08-25
9357651,natural draught,自然通风,,2020-08-25
9357652,natural frequency,自然频率；固有频率,,2020-08-25
9357653,natural humidity,自然湿度,,2020-08-25
9357654,natural illumination,采光；日光照明,,2020-08-25
9357655,natural lighting,采光；日光照明,,2020-08-25
9357656,natural mode,自然模态；固有模态,,2020-08-25
9357657,natural period,自然周期；固有周期,,2020-08-25
9357658,natural process,天然过程,,2020-08-25
9357659,natural rolling,自然横摇,,2020-08-25
9357660,natural seasoning,自然干燥；自然季化,,2020-08-25
9357661,natural velocity,固有速度,,2020-08-25
9357662,natural ventilation,自然通风；自然换气,,2020-08-25
9357663,natural vibration,自然振动,,2020-08-25
9357664,nautical almanac,航海历,,2020-08-25
9357665,nautical chart,海图,,2020-08-25
9357666,nautical instrument,航海仪器,,2020-08-25
9357667,nautical inventory,航海用品目录；航海用备品,,2020-08-25
9357668,nautical mile,浬；国际海里{=6080呎=1852公尺},,2020-08-25
9357669,nautical scale,海图比例尺,,2020-08-25
9357670,naval architect,造船工程师；造船技师,,2020-08-25
9357671,naval architecture,造船学,,2020-08-25
9357672,naval brass,海军[黄]铜,,2020-08-25
9357673,naval bronze,船用青铜,,2020-08-25
9357674,naval constructor,海军造船官,,2020-08-25
9357675,naval dockyard,海军造船厂,,2020-08-25
9357676,naval engineer,海军轮机官；海军轮机员,,2020-08-25
9357677,naval gun mounting,舰砲装置,,2020-08-25
9357678,naval pipe,锚链管,,2020-08-25
9357679,naval ship,军舰,,2020-08-25
9357680,naval stores,海军军需品；油脂涂料,,2020-08-25
9357681,naval transport,海军运输舰,,2020-08-25
9357682,naval yard,海军造船厂,,2020-08-25
9357683,navigable condition,可航状态,,2020-08-25
9357684,navigable waters,可航水域,,2020-08-25
9357685,navigating mark,[导]航标[志],,2020-08-25
9357686,navigation,航海,,2020-08-25
9357687,navigation area,航海区域,,2020-08-25
9357688,navigation bridge,驾驶台,,2020-08-25
9357689,navigation deck,航海甲板,,2020-08-25
9357690,navigation lamp,航行灯,,2020-08-25
9357691,navigation law,航海法,,2020-08-25
9357692,navigation light indicator,航行灯指示器,,2020-08-25
9357693,navigation lights,航行灯,,2020-08-25
9357694,navigation lights board,航行灯控制板,,2020-08-25
9357695,navigation lights sentinel,航行灯灭熄警报器,,2020-08-25
9357696,navigation parameter,导航参数,,2020-08-25
9357697,navigation radius,续航距离；续航力,,2020-08-25
9357698,navigation signal equipment,航行信号设备,,2020-08-25
9357699,navigation sonar,导航声纳,,2020-08-25
9357700,navigation zone,航区,,2020-08-25
9357701,navigational aid,助航设备,,2020-08-25
9357702,navigational draft,外型吃水,,2020-08-25
9357703,navigational satellite,导航卫星,,2020-08-25
9357704,NAVTEX receiver,航行警告电传接收机,,2020-08-25
9357705,navy,海军,,2020-08-25
9357706,navy boat,海军舰艇,,2020-08-25
9357707,navy navigation satellite system  {=NNSS},海军卫星导航系统,,2020-08-25
9357708,NBC {nuclear-biological-chemical} protection,核生化防护,,2020-08-25
9357709,NBDP {narrow-band direct-printing telegraph equipment},窄频带直接印字电报设备,,2020-08-25
9357710,NC {numerical control},数值控制,,2020-08-25
9357711,NDE {non-destructive evaluation},非破坏评估,,2020-08-25
9357712,NDT {nil-ductility transition temperature},无延性转变温度,,2020-08-25
9357713,NDT {non-destructive testing},非破坏试验,,2020-08-25
9357714,nearest land,最近陆地,,2020-08-25
9357715,nearshore waters,近岸水域；近海水域,,2020-08-25
9357716,near-shore wave,近岸波,,2020-08-25
9357717,neck bearing,下舵承,,2020-08-25
9357718,neck bush,轴颈套,,2020-08-25
9357719,necking-down process,[筒体截面]锻缩程序；缩颈[砂心]程序,,2020-08-25
9357720,needle,针,,2020-08-25
9357721,needle measuring valve,针形流量测定闸阀,,2020-08-25
9357722,needle mine,磁针水雷,,2020-08-25
9357723,needle roller,[轴承润滑用]滚针,,2020-08-25
9357724,needle valve,针阀,,2020-08-25
9357725,negative buoyancy,负浮力；下沈力,,2020-08-25
9357726,negative buoyancy tank,负浮力舱{潜艇},,2020-08-25
9357727,negative camber,负拱高,,2020-08-25
9357728,negative charge,负电荷,,2020-08-25
9357729,negative hull return DC single system,直流单线船体负极回路系统,,2020-08-25
9357730,negative pressure protection system,负压防护装置,,2020-08-25
9357731,negative slip,负滑流,,2020-08-25
9357732,negative stability,负稳度,,2020-08-25
9357733,negative tank,负浮力舱{潜艇},,2020-08-25
9357734,negative tank inboard vent,速潜水舱艇内排气阀,,2020-08-25
9357735,negative transom stern,后斜平板艉,,2020-08-25
9357736,neoprene,新平橡胶,,2020-08-25
9357737,nested boats,叠置小艇组,,2020-08-25
9357738,nesting,排料{电算},,2020-08-25
9357739,net boom,网栅,,2020-08-25
9357740,net capacity,净容量；净容积,,2020-08-25
9357741,net carrying pipe,送网管,,2020-08-25
9357742,net chute,拖网滑道,,2020-08-25
9357743,net drum,卷网机,,2020-08-25
9357744,net hauler,起网机,,2020-08-25
9357745,net hauling system,起网系统,,2020-08-25
9357746,net heat,净热,,2020-08-25
9357747,net horsepower,净马力,,2020-08-25
9357748,net layer,布网舰；布网船,,2020-08-25
9357749,net line,障碍网线；刺网线；张网线；定量网线,,2020-08-25
9357750,net load,净载重；净负荷,,2020-08-25
9357751,net positive suction head  {=NPSH},净有效吸水头,,2020-08-25
9357752,net rack,网架,,2020-08-25
9357753,net ramp,拖网斜道,,2020-08-25
9357754,net roller,滚网机,,2020-08-25
9357755,net shifter,理网机,,2020-08-25
9357756,net steel weight,净钢料重量,,2020-08-25
9357757,net tonnage,净吨位,,2020-08-25
9357758,net tonnage  {=NT},净吨位,,2020-08-25
9357759,net weight,净重,,2020-08-25
9357760,net-laying cargo ship,布网货船,,2020-08-25
9357761,net-laying ship,[港口]布网船,,2020-08-25
9357762,net-laying vessel,布网船,,2020-08-25
9357763,net-sounder,网深仪,,2020-08-25
9357764,network,网路,,2020-08-25
9357765,network analysis,网路分析,,2020-08-25
9357766,network computing system  {=NCS},网路计算系统,,2020-08-25
9357767,network file system  {=NFS},网路档案系统,,2020-08-25
9357768,neuclear propulsion,核能推进,,2020-08-25
9357769,neutral axis,中性轴,,2020-08-25
9357770,neutral buoyancy,中性浮力；零浮力,,2020-08-25
